AUDITYEAR,DBKEY,EIN,AGENCY        
2018,       146157,616001932,00   
2018,       146159,616001804,00   
2018,        14619,133699201,00   
2018,       146198,616001891,00   
2018,       146198,616001891,14   
2018,       146214,616001869,00   
2018,       146220,616001837,00   
2018,       146249,616001897,00   
2018,       146257,616001874,00   
2018,       146278,616001789,00   
2018,       146317,610921177,00   
2018,        14636,133706365,00   
2018,       146371,610863161,00   
2018,        14641,133709095,00   
2018,        14641,133709095,93   
2018,       146435,616001355,00   
2018,       146436,616001308,00   
2018,       146437,616001377,00   
2018,       146438,616001283,00   
2018,       146439,616002422,00   
2018,       146440,616001409,00   
2018,       146441,616001341,00   
2018,       146443,616001325,00   
2018,       146444,616001431,00   
2018,       146445,616001252,00   
2018,       146446,616001228,00   
2018,       146448,616001157,00   
2018,       146449,616001384,00   
2018,       146450,616001260,00   
2018,       146452,616001269,00   
2018,       146453,616001399,00   
2018,       146455,616001249,00   
2018,       146458,616001288,00   
2018,       146460,616001357,00   
2018,       146461,616001326,10   
2018,       146461,616001326,84   
2018,       146463,616001334,00   
2018,       146464,616001140,00   
2018,       146465,616001387,00   
2018,       146466,616001237,00   
2018,       146467,616001401,00   
2018,       146468,616001405,00   
2018,       146469,616001336,00   
2018,        14647,133711803,00   
2018,       146472,616001241,00   
2018,       146473,616001259,00   
2018,       146474,616001284,00   
2018,       146475,616001313,00   
2018,       146476,616001299,00   
2018,       146477,616001382,00   
2018,       146478,616001320,00   
2018,       146480,616001321,00   
2018,       146481,616001251,00   
2018,       146482,616001338,00   
2018,       146483,616001339,00   
2018,       146484,616001250,00   
2018,       146484,616001250,10   
2018,       146485,616001354,00   
2018,       146486,616001303,00   
2018,       146487,616001059,00   
2018,       146488,616001278,00   
2018,       146489,616001347,00   
2018,       146490,616001407,00   
2018,       146491,616001280,00   
2018,       146493,616001296,00   
2018,       146494,616001373,00   
2018,       146496,616001380,00   
2018,       146497,616001379,00   
2018,       146498,616001322,00   
2018,       146499,616001423,00   
2018,       146500,616001310,00   
2018,       146501,616001285,00   
2018,       146502,616001287,00   
2018,       146504,616001433,00   
2018,       146505,616001293,00   
2018,       146511,616001267,00   
2018,       146511,616001267,10   
2018,       146512,616001333,00   
2018,       146513,616001295,00   
2018,       146514,616001055,00   
2018,       146515,616001335,00   
2018,       146516,616001262,00   
2018,       146518,616001319,00   
2018,       146519,616001324,00   
2018,         1465,030220266,00   
2018,         1465,030220266,84   
2018,       146521,616001316,00   
2018,       146522,616001337,00   
2018,       146523,616001343,00   
2018,       146524,616001429,00   
2018,       146526,616001265,00   
2018,       146527,616001276,00   
2018,       146528,616001301,00   
2018,       146529,616001318,00   
2018,       146530,616001297,00   
2018,       146532,616001239,00   
2018,       146533,616001298,00   
2018,       146535,616002363,00   
2018,       146536,616001315,00   
2018,       146537,616001242,00   
2018,       146538,616001300,00   
2018,       146540,616001375,00   
2018,       146541,616001370,00   
2018,       146542,616001365,00   
2018,       146543,616001359,00   
2018,       146544,616001352,00   
2018,       146545,616001174,00   
2018,       146546,616001272,00   
2018,       146547,616001342,00   
2018,       146548,616001428,00   
2018,       146549,616001376,00   
2018,       146550,616001255,00   
2018,       146551,610905658,00   
2018,       146552,616001350,00   
2018,       146553,616001353,00   
2018,       146554,616001309,00   
2018,       146555,616001245,00   
2018,       146556,616001302,00   
2018,       146557,616001323,00   
2018,       146558,616001248,00   
2018,       146559,616001279,00   
2018,       146562,616001291,00   
2018,       146563,616001273,00   
2018,       146564,616001368,00   
2018,       146565,616001331,00   
2018,       146566,616001441,00   
2018,       146567,616001286,00   
2018,       146567,616001286,10   
2018,       146568,616001009,00   
2018,       146569,616001240,00   
2018,       146570,616001258,00   
2018,       146571,616001292,00   
2018,       146572,616001306,00   
2018,       146574,616001246,00   
2018,       146576,616001412,00   
2018,       146577,616001294,00   
2018,       146578,616001345,00   
2018,       146579,616001430,00   
2018,       146580,616001366,00   
2018,       146581,616001360,00   
2018,       146585,616001332,00   
2018,       146586,616001328,00   
2018,       146587,616001305,00   
2018,       146588,616001282,00   
2018,       146590,616001281,00   
2018,       146591,616001367,00   
2018,       146593,616001256,00   
2018,       146594,616001275,00   
2018,       146595,616001254,00   
2018,       146596,616001243,00   
2018,       146597,616001327,00   
2018,       146598,616001390,00   
2018,       146598,616001390,10   
2018,       146599,616001247,00   
2018,       146600,616001364,00   
2018,       146602,616001329,00   
2018,       146604,616001270,00   
2018,       146605,616001398,00   
2018,       146606,616001378,00   
2018,       146608,616001257,00   
2018,       146609,616001372,00   
2018,       146610,610701310,00   
2018,       146611,610719369,00   
2018,       146612,610671003,00   
2018,       146614,610702271,00   
2018,       146615,610706096,00   
2018,       146622,610847964,00   
2018,       146625,610680285,00   
2018,       146630,610701749,00   
2018,       146631,610674874,00   
2018,       146632,726000720,10   
2018,       146632,726000720,11   
2018,       146632,726000720,12   
2018,       146632,726000720,14   
2018,       146632,726000720,15   
2018,       146632,726000720,16   
2018,       146632,726000720,17   
2018,       146632,726000720,20   
2018,       146632,726000720,27   
2018,       146632,726000720,43   
2018,       146632,726000720,45   
2018,       146632,726000720,47   
2018,       146632,726000720,66   
2018,       146632,726000720,77   
2018,       146632,726000720,81   
2018,       146632,726000720,84   
2018,       146632,726000720,85   
2018,       146632,726000720,87   
2018,       146632,726000720,93   
2018,       146632,726000720,96   
2018,       146632,726000720,97   
2018,       146686,726000008,00   
2018,       146688,726000096,14   
2018,       146690,726000119,00   
2018,       146690,726000119,14   
2018,       146694,726000223,00   
2018,       146702,726000361,00   
2018,       146707,726000542,00   
2018,       146710,726013920,00   
2018,       146712,726000634,00   
2018,       146714,726000673,00   
2018,       146715,721312551,00   
2018,       146720,726001090,00   
2018,       146720,726001090,21   
2018,       146726,726001193,00   
2018,       146729,726001228,00   
2018,       146731,726001256,00   
2018,       146732,726001273,00   
2018,       146734,726001304,00   
2018,       146735,726001371,14   
2018,       146738,726001432,00   
2018,       146740,726001458,00   
2018,       146747,726000327,00   
2018,       146757,726000345,00   
2018,       146779,726000179,00   
2018,       146785,726000537,00   
2018,       146794,726000641,00   
2018,       146797,726001761,00   
2018,       146828,726001448,00   
2018,       146841,726000958,00   
2018,       146844,726001096,00   
2018,       146852,726000499,00   
2018,       146854,726001670,00   
2018,       146865,721335255,00   
2018,       146865,721335255,14   
2018,       146865,721335255,20   
2018,       146870,726001396,00   
2018,       146878,726001168,00   
2018,       146900,726001497,00   
2018,       146900,726001497,14   
2018,       146906,726000014,00   
2018,       146945,726001277,00   
2018,       146957,726001341,00   
2018,       146960,720573539,00   
2018,       146970,726001390,00   
2018,       146972,726000400,00   
2018,       146982,726000665,00   
2018,       146986,726000175,00   
2018,       146986,726000175,20   
2018,       146993,726000902,00   
2018,       147017,720899720,00   
2018,       147024,726000009,00   
2018,       147025,726000020,00   
2018,       147029,726000153,00   
2018,       147031,726000185,00   
2018,       147032,726000224,00   
2018,       147032,726000224,12   
2018,       147033,726000235,00   
2018,       147034,726000243,00   
2018,       147035,726000251,00   
2018,       147037,726000304,00   
2018,       147038,726000315,00   
2018,       147039,726000340,00   
2018,       147040,726000353,00   
2018,       147041,726000362,00   
2018,       147043,726000392,00   
2018,       147044,720771419,00   
2018,       147045,726000494,00   
2018,       147046,726000543,00   
2018,       147048,726000569,00   
2018,       147050,726000580,00   
2018,       147051,726000625,00   
2018,       147053,726000656,00   
2018,       147054,726000674,00   
2018,       147055,720882480,00   
2018,       147056,726000869,00   
2018,       147057,726000917,00   
2018,       147058,720629556,00   
2018,       147059,726001053,00   
2018,       147060,726011796,00   
2018,       147061,726001066,00   
2018,       147062,726001091,00   
2018,       147063,726001102,00   
2018,       147064,726001133,00   
2018,       147065,726001146,00   
2018,       147066,726001154,00   
2018,       147066,726001154,93   
2018,       147067,726001175,00   
2018,       147068,726001195,00   
2018,       147069,726001209,00   
2018,       147070,726001219,00   
2018,       147072,726001236,00   
2018,       147073,726001257,00   
2018,       147074,726001274,00   
2018,       147074,726001274,10   
2018,       147075,726001284,00   
2018,       147077,726001372,00   
2018,       147078,726001384,00   
